Order_Id,Sales,Revenue,Profit,Customer_Id,Customer_Full_Name,Date,Product_Name,Product_Category,Country,City,Taxes,Price,Coast_of_Product,Disscounts,Shipping_Cost,Payment_Method,Sales_Channel,SalesPerson,Currency
10153,1,599.3835,49.4435,2826,Fatima Kowalski,5/11/2023,Monitor,Electronic,USA,New York,71.3,630.93,474.75,0.05,3.89,Credit Card,Retail,S. Rossi,MAD
10154,4,3982.97,1434.34,2636,Fatima Ibrahim,2/13/2023,Keyboard,Tech,France,Paris,260.74,1048.15,561.88,0.05,40.37,PayPal,Direct,S. Rossi,MAD
10155,1,222.49,-33.17,2341,Lucas Haddad,8/14/2024,Headphone,Tech,France,Paris,17.3,222.49,194.71,0,43.65,PayPal,Partner,L. Martin,EUR
10156,7,8495.97,688.38,2291,Nora Kowalski,10/16/2024,Smartphone,Gadgets,Morocco,Casablanca,1576.04,1213.71,885.27,0,34.66,Bank Transfer,Online,Unknown,USD
10157,1,1346.3495,537.0095,1400,Mariam Lopez,3/4/2025,Smartphone,Tech,Morocco,Casablanca,186.12,1417.21,594.82,0.05,28.4,Bank Transfer,Direct,S. Rossi,USD
10158,2,966.06,424.12,2863,Noah Kowalski,5/12/2024,Keyboard,Electronic,Spain,Madrid,76.21,483.03,222.32,0,21.09,Credit Card,Direct,Unknown,USD
10159,5,3248.28,-70.76,2513,Maria Lopez,9/6/2024,Smartphone,Gadgets,France,Paris,317.89,721.84,599.86,0.1,1.85,Crypto,Direct,M. Lopez,MAD
10160,7,3134.6,258.96,1804,Maria Garcia,6/20/2023,Mouse,Electronic,UAE,Dubai,192.91,559.75,380.82,0.2,16.99,PayPal,Partner,A. Johnson,USD
10161,7,4330.48,761.3,1981,Youssef Garcia,2/1/2024,Laptop,Tech,Spain,Madrid,566.25,618.64,424.52,0,31.29,Cash,Retail,K. Haddad,USD
10162,5,4191.66,1007.23,1413,Mariam Rahmani,9/8/2023,Tablet,Tech,USA,New York,756.66,931.48,481.09,0.1,22.32,Credit Card,Retail,K. Haddad,USD
10163,7,1855.35,484.35,1813,Fatima Rossi,1/29/2023,Laptop,Tech,Morocco,Casablanca,112.26,294.5,174.34,0.1,38.36,PayPal,Online,Unknown,USD
10164,5,321.47,-10.19,1265,Lucas Kowalski,12/25/2023,Laptop,Electronic,UAE,Dubai,63.53,75.64,48.4,0.15,26.13,Credit Card,Direct,S. Rossi,USD
10165,1,354.7205,149.1405,2981,Noah Ibrahim,10/20/2023,Keyboard,Electronic,Morocco,Casablanca,33.5,373.39,169.98,0.05,2.1,Cash,Online,Unknown,MAD
10166,1,1367.3,593.04,1963,Noah Silva,5/20/2023,Keyboard,Tech,USA,New York,148.69,1367.3,577.75,0,47.82,Credit Card,Direct,A. Johnson,EUR
10167,5,5327.055,1669.205,1225,Emma Kowalski,6/2/2023,Mouse,Tech,Spain,Madrid,988.48,1183.79,526.44,0.1,37.17,Cash,Online,Unknown,USD
10168,4,1161.184,-308.666,2389,Sara Benali,11/26/2023,Headphone,Electronic,Morocco,Casablanca,202.74,362.87,316.19,0.2,2.35,Credit Card,Retail,M. Lopez,MAD
10169,1,311.688,55.178,2540,Sara Benali,2/11/2025,Smartphone,Electronic,UAE,Dubai,54.21,346.32,170.81,0.1,31.49,PayPal,Online,L. Martin,MAD
10170,7,8831.2,-362.23,2914,Ahmed Chen,5/4/2024,Mouse,Tech,USA,New York,1137.06,1328,1147.23,0.05,25.76,Credit Card,Retail,Unknown,MAD
10171,2,1890.198,703.498,2143,Lucas Rahmani,6/11/2025,Headphone,Tech,USA,New York,158.15,1050.11,500.85,0.1,26.85,Bank Transfer,Direct,Unknown,MAD
10172,1,1210.032,-132.208,2346,Lucas Smith,9/26/2024,Mouse,Electronic,Morocco,Casablanca,219.76,1344.48,1116,0.1,6.48,Bank Transfer,Retail,S. Rossi,MAD
10173,1,-81.396,-193.666,1039,Leo Rossi,6/20/2024,Mouse,Tech,USA,New York,13.95,-85.68,70.78,0.05,27.54,Credit Card,Retail,S. Rossi,USD
10174,3,1178.442,254.372,2625,Ahmed Rahmani,3/29/2024,Headphone,Electronic,Germany,Berlin,186.8,436.46,229.72,0.1,48.11,Crypto,Retail,A. Johnson,USD
10175,5,6383.1925,-458.2775,1223,Maria Ibrahim,11/14/2023,Laptop,Electronic,France,Paris,793.25,1343.83,1203.72,0.05,29.62,Bank Transfer,Online,A. Johnson,MAD
10176,2,1557.99,-13.54,2312,Maria Benali,9/19/2023,Tablet,Electronic,Spain,Madrid,279.93,865.55,632.77,0.1,26.06,Credit Card,Retail,A. Johnson,USD
10177,4,5115.44,292.4,1556,Youssef Haddad,12/11/2023,Tablet,Gadgets,Morocco,Casablanca,512.06,1278.86,1066.12,0,46.5,Cash,Partner,K. Haddad,USD
10178,4,2993.728,-458.222,1825,Noah Kowalski,1/30/2025,Keyboard,Gadgets,Germany,Berlin,545.25,935.54,726.31,0.2,1.46,Cash,Direct,L. Martin,EUR
10179,7,154.616,-67.784,2950,Fatima Rossi,3/23/2023,Tablet,Electronic,France,Paris,24.98,27.61,22.36,0.2,40.9,Credit Card,Online,K. Haddad,EUR
10180,6,6496.974,2827.754,2069,Ahmed Chen,10/28/2024,Tablet,Electronic,USA,New York,0,1139.82,603.36,0.05,49.06,Bank Transfer,Direct,K. Haddad,USD
10181,1,153.16,-23.1,2349,Ahmed Lopez,4/11/2024,Laptop,Tech,Spain,Madrid,25.57,191.45,112.64,0.2,38.05,Cash,Online,K. Haddad,USD
10182,2,1121.524,-128.126,2245,Ali Garcia,2/6/2023,Tablet,Gadgets,USA,New York,162.5,659.72,541.01,0.15,5.13,Credit Card,Retail,Unknown,USD
10183,4,942.344,-21.446,2040,Youssef Lopez,6/7/2024,Phone,Tech,Morocco,Casablanca,89.66,277.16,217.69,0.15,3.37,PayPal,Partner,K. Haddad,USD
10184,2,1297.602,414.552,2293,Noah Khan,12/4/2024,Laptop,Tech,Morocco,Casablanca,230.79,720.89,309.23,0.1,33.8,Crypto,Online,M. Lopez,USD
10185,4,3614.336,1108.426,1028,Ali Haddad,2/2/2023,Phone,Electronic,USA,New York,388.69,1129.48,525.26,0.2,16.18,PayPal,Online,L. Martin,MAD
10186,7,8191.47,3026.61,1737,Noah Smith,10/12/2023,Tablet,Electronic,Morocco,Casablanca,604.86,1231.8,648.24,0.05,22.32,Bank Transfer,Online,K. Haddad,EUR
10187,4,2082.4,449.6,1883,Sofia Kowalski,3/10/2025,Tablet,Electronic,France,Paris,0,650.75,407.17,0.2,4.12,PayPal,Online,K. Haddad,USD
10188,6,1946.592,542.842,1747,Fatima Silva,3/15/2024,Smartphone,Tech,Morocco,Casablanca,374.97,360.48,167.86,0.1,21.62,Credit Card,Retail,Unknown,USD
10189,5,5805.925,-540.135,2976,Maria Silva,3/28/2024,Phone,Tech,Spain,Madrid,636.56,1366.1,1132.06,0.15,49.2,PayPal,Online,Unknown,USD
10190,1,469.965,18.625,2855,Maria Benali,3/3/2025,Phone,Gadgets,Spain,Madrid,38.52,494.7,377.07,0.05,35.75,Credit Card,Direct,K. Haddad,EUR
10191,2,2208.725,360.285,2680,Sara Rahmani,8/27/2024,Headphone,Gadgets,USA,New York,171.9,1299.25,827.11,0.15,22.32,Credit Card,Online,S. Rossi,USD
10192,5,1175.1975,200.2775,1386,Ali Rossi,12/15/2023,Monitor,Gadgets,France,Paris,192.91,247.41,155.09,0.05,6.56,Credit Card,Online,Unknown,EUR
10193,5,5820.46,-237.01,2176,Mariam Garcia,1/3/2025,Keyboard,Gadgets,Germany,Berlin,0,1369.52,1210.32,0.15,5.87,Bank Transfer,Retail,A. Johnson,MAD
10194,1,918.81,331.4,2016,Ali Ibrahim,4/10/2025,Tablet,Tech,USA,New York,73.58,918.81,481.25,0,32.58,Credit Card,Online,K. Haddad,USD
10195,5,1881.495,-183.515,1720,Luis Rossi,3/13/2023,Tablet,Gadgets,Morocco,Casablanca,371.88,418.11,333.98,0.1,23.23,Crypto,Direct,M. Lopez,USD
10196,6,3244.806,-241.084,1800,Emma Khan,4/12/2023,Keyboard,Gadgets,UAE,Dubai,500.5,600.89,490,0.1,45.39,Credit Card,Online,A. Johnson,USD
10197,3,2193.45,1056.58,2069,Maria Benali,11/2/2024,Keyboard,Electronic,Germany,Berlin,143.49,731.15,330.82,0,0.92,Bank Transfer,Online,Unknown,EUR
10198,6,5328.759,202.519,1241,Nora Kowalski,5/14/2025,Laptop,Tech,Morocco,Casablanca,886.55,934.87,702.3,0.05,25.89,Cash,Online,M. Lopez,USD
10199,1,1060.92,403.56,1917,Emma Smith,4/13/2023,Headphone,Gadgets,France,Paris,65.55,1326.15,585.17,0.2,6.64,PayPal,Online,A. Johnson,EUR
10200,7,2109.8455,285.6455,1427,Leo Khan,11/1/2023,Laptop,Tech,USA,New York,118.53,317.27,236.87,0.05,47.58,Crypto,Partner,Unknown,USD
10201,5,5327.9,2769.22,2439,Nora Kowalski,7/6/2024,Mouse,Tech,France,Paris,307.93,1065.58,443.06,0,35.45,Credit Card,Online,Unknown,USD
10202,2,1701.81,-31.62,1458,Sofia Chen,3/25/2023,Keyboard,Electronic,Spain,Madrid,208.74,945.45,748.52,0.1,27.65,PayPal,Retail,Unknown,USD
10203,6,6639.84,1625.36,2723,John Lopez,5/23/2025,Smartphone,Electronic,Spain,Madrid,372.58,1229.6,769.93,0.1,22.32,Bank Transfer,Partner,Unknown,USD
10204,6,718.131,279.301,2324,Noah Dubois,8/31/2023,Laptop,Tech,France,Paris,53.09,140.81,60.57,0.15,22.32,Credit Card,Online,K. Haddad,USD
10205,2,811.12,71.55,2654,Noah Garcia,11/5/2023,Headphone,Gadgets,Morocco,Casablanca,62.71,506.95,321.96,0.2,32.94,Bank Transfer,Retail,A. Johnson,USD
10206,3,-700.056,-1127.046,2375,Nora Ibrahim,11/8/2023,Monitor,Tech,Germany,Berlin,58.99,-259.28,106.42,0.1,48.74,Bank Transfer,Retail,A. Johnson,MAD
10207,3,337.584,50.284,2982,Emma Benali,7/26/2023,Laptop,Electronic,France,Paris,20.53,140.66,84.63,0.2,12.88,Credit Card,Online,Unknown,USD
10208,4,1055.678,-110.332,1403,Ali Haddad,3/15/2025,Headphone,Tech,UAE,Dubai,170.39,277.81,244.58,0.05,17.3,Credit Card,Online,L. Martin,USD
10209,4,4393.674,563.244,1607,Sara Silva,9/8/2024,Tablet,Gadgets,France,Paris,791.1,1156.23,754.35,0.05,21.93,Cash,Partner,L. Martin,EUR
10210,5,2875.46,231.9,1294,Noah Kowalski,1/24/2025,Monitor,Gadgets,Morocco,Casablanca,485.79,605.36,425.63,0.05,29.62,Credit Card,Retail,Unknown,EUR
10211,6,3143.778,707.628,1910,Leo Rahmani,1/6/2025,Phone,Gadgets,Germany,Berlin,455.01,551.54,326.47,0.05,22.32,Bank Transfer,Direct,S. Rossi,MAD
10212,3,3330.168,923.378,1333,Youssef Kowalski,1/2/2023,Keyboard,Gadgets,USA,New York,285.17,1168.48,704.19,0.05,9.05,Credit Card,Online,L. Martin,USD
10213,5,519.86,54.96,1013,Luis Dubois,5/18/2024,Keyboard,Tech,Morocco,Casablanca,57.58,122.32,75.67,0.15,28.97,Crypto,Partner,A. Johnson,USD
10214,4,3231.252,1145.812,1027,Nora Lopez,3/7/2023,Headphone,Electronic,UAE,Dubai,312.86,897.57,432.42,0.1,42.9,Crypto,Online,Unknown,EUR
10215,5,2130.44,-269.7,2326,Luis Ibrahim,10/14/2023,Tablet,Gadgets,Spain,Madrid,416.44,501.28,394.38,0.15,11.8,Bank Transfer,Direct,Unknown,MAD
10216,3,1618.08,290.18,1861,Noah Dubois,12/27/2023,Phone,Gadgets,USA,New York,162.7,674.2,381.22,0.2,21.54,Credit Card,Online,S. Rossi,USD
10217,4,3560.28,150.06,2307,Noah Dubois,5/1/2023,Keyboard,Electronic,USA,New York,267.22,890.07,778.18,0,30.28,Bank Transfer,Direct,L. Martin,MAD
10218,7,7017.01,1408.47,2847,Maria Lopez,6/5/2023,Laptop,Tech,USA,New York,1093.31,1002.43,638.86,0,43.21,Credit Card,Retail,Unknown,EUR
10219,6,1850.448,-1467.512,1968,Sara Rahmani,5/25/2024,Laptop,Tech,Morocco,Casablanca,366.4,324.64,490,0.05,11.56,PayPal,Online,S. Rossi,USD
10220,2,125.168,3.878,1836,Noah Kowalski,6/10/2023,Tablet,Gadgets,Spain,Madrid,23.79,78.23,36.07,0.2,25.36,PayPal,Direct,Unknown,MAD
10221,6,5919.735,988.555,2834,Mariam Khan,5/6/2023,Headphone,Tech,Germany,Berlin,1152.97,1038.55,621.77,0.05,47.59,Cash,Partner,Unknown,MAD
10222,2,2628.324,281.984,2451,Luis Dubois,10/21/2023,Tablet,Tech,USA,New York,324.14,1460.18,1007.61,0.1,6.98,Crypto,Partner,Unknown,MAD
10223,6,2711.718,125.798,2031,Ahmed Lopez,12/7/2023,Laptop,Tech,Morocco,Casablanca,433.7,475.74,357.92,0.05,4.7,Crypto,Online,Unknown,USD
10224,5,3214.5625,-106.2075,2142,Nora Khan,8/6/2023,Headphone,Tech,Germany,Berlin,479.76,676.75,564.46,0.05,18.71,Cash,Direct,L. Martin,USD
10225,6,4534.92,1038.1,2863,Noah Lopez,12/11/2023,Tablet,Electronic,Morocco,Casablanca,247.42,755.82,535.82,0,34.48,Bank Transfer,Retail,K. Haddad,EUR
10226,1,727.12,-190.55,1360,Mariam Smith,8/24/2024,Laptop,Tech,Germany,Berlin,109.1,908.9,791.14,0.2,17.43,Bank Transfer,Online,M. Lopez,USD
10227,2,2998.26,1164.78,2112,John Silva,11/18/2024,Smartphone,Tech,USA,New York,539.58,1499.13,635.79,0,22.32,Credit Card,Retail,M. Lopez,MAD
10228,5,5889.65,1434.91,2633,Maria Smith,1/16/2024,Headphone,Tech,Morocco,Casablanca,390.88,1177.93,805.12,0,38.26,Bank Transfer,Online,Unknown,EUR
10229,4,3830.552,-150.408,2302,Fatima Ibrahim,4/30/2025,Phone,Electronic,USA,New York,695.95,1008.04,810.39,0.05,43.45,Bank Transfer,Online,Unknown,USD
10230,1,197.91,14.74,2088,John Ibrahim,3/17/2023,Laptop,Tech,Morocco,Casablanca,19.64,197.91,133.04,0,30.49,Credit Card,Online,K. Haddad,USD
10231,7,7345.03,1933.39,1735,Ahmed Dubois,5/11/2024,Laptop,Gadgets,Spain,Madrid,1024.43,1049.29,623.57,0,22.22,Credit Card,Online,Unknown,EUR
10232,6,731.481,164.061,2800,Nora Benali,1/3/2023,Mouse,Tech,UAE,Dubai,0,128.33,90.05,0.05,27.12,Cash,Partner,M. Lopez,USD
10233,2,1385.461,662.501,2156,Mariam Benali,10/31/2023,Tablet,Tech,Germany,Berlin,91.91,729.19,301.02,0.05,29.01,PayPal,Online,Unknown,MAD
10234,4,2756.938,580.378,1426,John Haddad,1/21/2023,Keyboard,Electronic,UAE,Dubai,433.73,725.51,433.26,0.05,9.79,Crypto,Online,K. Haddad,MAD
10235,7,9429.98,3914.47,1050,Ali Ibrahim,2/21/2025,Tablet,Tech,Morocco,Casablanca,1397.56,1347.14,586.87,0,9.86,Credit Card,Online,S. Rossi,USD
10236,5,2161.6,613.23,1372,Sofia Kowalski,7/17/2024,Laptop,Electronic,Morocco,Casablanca,308.25,540.4,243.56,0.2,22.32,PayPal,Online,A. Johnson,EUR
10237,6,2563.866,-106.924,1105,Youssef Kowalski,2/24/2024,Laptop,Tech,France,Paris,351.61,474.79,380.55,0.1,35.88,Cash,Direct,A. Johnson,USD
10238,2,846.96,181.34,2286,Leo Haddad,12/17/2023,Laptop,Tech,UAE,Dubai,108.73,423.48,256.96,0,42.97,Cash,Partner,S. Rossi,EUR
10239,7,5580.68,594.74,1297,Emma Rossi,2/5/2023,Headphone,Electronic,Morocco,Casablanca,753.93,797.24,601.54,0,21.23,Credit Card,Online,Unknown,MAD
10240,6,5821.776,34.776,1890,Sofia Khan,5/21/2023,Laptop,Electronic,Morocco,Casablanca,844,1212.87,818.82,0.2,30.08,Crypto,Online,Unknown,USD
10241,6,4460.022,1170.842,1009,Leo Rahmani,1/13/2024,Mouse,Tech,UAE,Dubai,0,782.46,545.19,0.05,18.04,Crypto,Partner,A. Johnson,MAD
10242,2,2568.857,972.797,2603,Emma Chen,2/19/2023,Smartphone,Tech,Spain,Madrid,0,1352.03,779.73,0.05,36.6,Credit Card,Partner,S. Rossi,EUR
10243,4,2459.094,124.614,2993,Ali Kowalski,3/14/2024,Tablet,Gadgets,Morocco,Casablanca,405.75,647.13,474.85,0.05,29.33,Cash,Direct,K. Haddad,USD
10244,7,2577.05,197.92,1661,Ali Khan,3/7/2024,Headphone,Tech,Morocco,Casablanca,212.63,368.15,307.27,0,15.61,PayPal,Direct,Unknown,MAD
10245,3,2617.725,527.645,2100,Lucas Ibrahim,5/23/2024,Headphone,Tech,Morocco,Casablanca,231.75,918.5,618.47,0.05,2.92,Credit Card,Online,L. Martin,USD
10246,1,1185.536,469.386,2577,Nora Silva,1/9/2024,Headphone,Tech,USA,New York,0,1481.92,693.86,0.2,22.29,Credit Card,Online,Unknown,EUR
10247,1,888.0885,-218.0015,2603,Sara Lopez,8/6/2023,Smartphone,Gadgets,USA,New York,153.47,1044.81,935.76,0.15,16.86,Crypto,Direct,Unknown,EUR
10248,7,6515.488,963.198,2922,Sara Ibrahim,3/14/2023,Headphone,Electronic,USA,New York,1199.69,1163.48,619.49,0.2,16.17,Cash,Online,A. Johnson,MAD
10249,3,1268.328,-20.722,2665,Fatima Rahmani,5/31/2024,Mouse,Tech,France,Paris,162.17,528.47,374.46,0.2,3.5,Credit Card,Retail,Unknown,USD
10250,5,1895.85,412.2,1380,Lucas Lopez,2/27/2023,Laptop,Tech,Morocco,Casablanca,0,421.3,293.4,0.1,16.65,Crypto,Direct,Unknown,MAD
10251,6,584.76,101.3,2494,Sofia Silva,3/8/2025,Smartphone,Electronic,Spain,Madrid,116.56,97.46,57.43,0,22.32,Credit Card,Retail,Unknown,MAD
10252,4,370.634,-36.096,2500,Emma Silva,10/14/2023,Mouse,Electronic,Spain,Madrid,71.99,109.01,74.25,0.15,37.74,Cash,Retail,A. Johnson,MAD
10253,7,5691.14,2138.42,2035,Youssef Lopez,10/18/2024,Laptop,Gadgets,UAE,Dubai,986.11,813.02,364.51,0,15.04,PayPal,Direct,A. Johnson,USD
10254,4,2457.622,229.242,1629,Maria Benali,5/31/2024,Keyboard,Electronic,USA,New York,482,722.83,427.38,0.15,36.86,Crypto,Partner,Unknown,USD
10255,4,1294.074,-49.596,1977,Maria Garcia,3/31/2024,Laptop,Electronic,Germany,Berlin,185.75,380.61,280.04,0.15,37.76,Bank Transfer,Partner,Unknown,USD
10256,1,782.476,43.496,2677,Mariam Ibrahim,3/14/2025,Keyboard,Electronic,USA,New York,122.31,920.56,601.51,0.15,15.16,Crypto,Online,L. Martin,USD
10257,2,998.792,172.422,1968,John Rossi,3/24/2024,Phone,Gadgets,France,Paris,190.31,525.68,310.39,0.05,15.28,PayPal,Retail,K. Haddad,MAD
10258,4,1649.048,-98.052,2442,John Smith,2/10/2024,Keyboard,Gadgets,USA,New York,210.01,433.96,378.06,0.05,24.85,PayPal,Retail,S. Rossi,EUR
10259,6,4378.503,439.893,1041,Ahmed Rahmani,11/8/2024,Mouse,Gadgets,USA,New York,830.12,858.53,511.27,0.15,40.87,PayPal,Online,M. Lopez,USD
10260,3,2748.519,246.699,1947,Luis Kowalski,6/9/2024,Laptop,Electronic,UAE,Dubai,463.14,1017.97,678.21,0.1,4.05,Cash,Retail,L. Martin,MAD
10261,5,242.46,42.61,2811,Sara Benali,2/6/2025,Mouse,Tech,Germany,Berlin,24.71,53.88,25.7,0.1,46.64,Bank Transfer,Partner,K. Haddad,MAD
10262,2,367.438,-88.482,1832,Luis Haddad,4/20/2023,Monitor,Electronic,Germany,Berlin,51.79,216.14,179.61,0.15,44.91,Crypto,Online,Unknown,USD
10263,6,1672.56,286.51,2676,Nora Silva,4/27/2023,Tablet,Electronic,UAE,Dubai,290.66,278.76,181.55,0,6.09,PayPal,Retail,S. Rossi,USD
10264,5,247.35,89.87,2035,Sara Kowalski,3/10/2025,Keyboard,Electronic,Morocco,Casablanca,15.33,58.2,27.21,0.15,6.1,Credit Card,Partner,K. Haddad,USD
10265,4,1829.662,381.832,1446,John Rahmani,1/25/2024,Smartphone,Gadgets,UAE,Dubai,167.71,481.49,314.45,0.05,22.32,Crypto,Online,A. Johnson,MAD
10266,5,207.81,13.88,2540,Mariam Dubois,4/11/2024,Headphone,Gadgets,Spain,Madrid,22.44,46.18,32.38,0.1,9.59,PayPal,Online,S. Rossi,USD
10267,1,84.864,-43.986,2486,Fatima Garcia,4/1/2024,Monitor,Tech,France,Paris,12.13,106.08,95.2,0.2,21.52,Credit Card,Retail,S. Rossi,MAD
10268,1,207.477,54.467,1399,Ahmed Rahmani,2/2/2025,Tablet,Electronic,France,Paris,15.91,230.53,106.2,0.1,30.9,Cash,Online,L. Martin,EUR
10269,4,5083.374,-256.786,1819,Lucas Kowalski,2/24/2024,Keyboard,Electronic,Germany,Berlin,487.69,1495.11,1206.53,0.15,26.35,Bank Transfer,Retail,M. Lopez,USD
10270,7,6115.144,-624.586,1154,Mariam Silva,4/2/2023,Headphone,Electronic,UAE,Dubai,630.69,1091.99,869.28,0.2,24.08,Credit Card,Online,A. Johnson,EUR
10271,7,7353.2375,725.0575,1404,Lucas Garcia,9/3/2023,Phone,Tech,USA,New York,515.25,1105.75,867.63,0.05,39.52,Cash,Online,Unknown,USD
10272,5,4580.92,1489.54,1212,Fatima Chen,8/30/2023,Tablet,Tech,UAE,Dubai,376.92,1145.23,536.6,0.2,31.46,Credit Card,Online,L. Martin,USD
10273,5,5126.6475,-753.8925,1496,Noah Garcia,11/30/2024,Monitor,Electronic,USA,New York,541.94,1206.27,1061.26,0.15,32.3,Credit Card,Partner,Unknown,MAD
10274,5,6030.8375,2751.4075,1545,Mariam Dubois,7/17/2024,Mouse,Electronic,USA,New York,416.61,1269.65,570.13,0.05,12.17,PayPal,Direct,K. Haddad,USD
10275,2,1231.667,111.527,1553,Emma Chen,1/21/2023,Mouse,Electronic,Spain,Madrid,220.39,724.51,425.97,0.15,47.81,Cash,Online,M. Lopez,USD
10276,1,1433.9,-0.63,2153,Nora Kowalski,7/25/2024,Tablet,Electronic,Spain,Madrid,274.48,1433.9,1137.73,0,22.32,Bank Transfer,Partner,L. Martin,MAD
10277,5,1842.205,-365.585,2307,Mariam Rossi,12/15/2024,Tablet,Electronic,France,Paris,307.97,433.46,375.01,0.15,24.77,Crypto,Retail,L. Martin,EUR
10278,3,2058.54,855.69,1855,Maria Lopez,6/22/2023,Mouse,Tech,UAE,Dubai,123.51,686.18,352.34,0,22.32,Crypto,Online,A. Johnson,MAD
10279,3,423.432,-111.338,2223,Leo Lopez,5/19/2024,Smartphone,Gadgets,France,Paris,24.21,176.43,157.75,0.2,37.31,Bank Transfer,Direct,A. Johnson,USD
10280,1,126.68,29.32,1276,Luis Silva,8/20/2023,Mouse,Gadgets,Germany,Berlin,24.51,126.68,55.19,0,17.66,PayPal,Partner,Unknown,USD
10281,6,8032.77,-1076.71,1539,Ali Rahmani,7/16/2024,Mouse,Electronic,France,Paris,1198.53,1487.55,1317.04,0.1,8.71,Crypto,Online,M. Lopez,MAD
10282,5,3958.7925,302.6725,1991,Nora Haddad,1/3/2024,Tablet,Tech,UAE,Dubai,210.38,833.43,679.47,0.05,48.39,Crypto,Retail,S. Rossi,EUR
10283,7,8246.56,3110.93,1945,Leo Benali,7/14/2024,Keyboard,Tech,Morocco,Casablanca,884.78,1178.08,605.44,0,12.77,Bank Transfer,Direct,A. Johnson,USD
10284,4,4432.548,508.308,1766,Nora Kowalski,1/5/2024,Headphone,Tech,Morocco,Casablanca,539.61,1166.46,842.13,0.05,16.11,Cash,Partner,S. Rossi,USD
10285,4,1450.816,-194.004,1350,Maria Ibrahim,10/15/2023,Monitor,Tech,UAE,Dubai,0,453.38,403.5,0.2,30.82,PayPal,Online,L. Martin,MAD
10286,2,398.202,104.712,2688,Sofia Khan,5/2/2024,Phone,Tech,USA,New York,33.33,209.58,119.28,0.05,21.6,Bank Transfer,Online,S. Rossi,EUR
10287,4,2023.714,692.394,2748,Youssef Lopez,6/21/2023,Mouse,Electronic,USA,New York,174.25,595.21,286.8,0.15,9.87,Bank Transfer,Online,M. Lopez,USD
10288,6,221.274,-67.946,2654,Youssef Khan,2/8/2023,Mouse,Tech,Germany,Berlin,38.15,38.82,34.79,0.05,42.33,Crypto,Retail,A. Johnson,EUR
10289,1,660.112,39.742,1301,Sofia Lopez,12/26/2023,Headphone,Tech,Germany,Berlin,0,825.14,592.48,0.2,27.89,Cash,Retail,L. Martin,EUR
10290,7,6244.056,2252.606,1859,Sara Ibrahim,3/7/2025,Tablet,Electronic,USA,New York,564.46,991.12,484.37,0.1,36.4,Crypto,Online,S. Rossi,USD
10291,2,386.928,-58.492,2486,Sofia Rahmani,2/11/2024,Headphone,Tech,USA,New York,75.36,214.96,164.01,0.1,42.04,Crypto,Direct,L. Martin,USD
10292,5,3159.3,270.78,1702,Mariam Lopez,9/21/2024,Mouse,Electronic,France,Paris,398.87,631.86,492.28,0,28.25,Bank Transfer,Direct,A. Johnson,USD
10293,5,793.8,93.8,2134,Lucas Haddad,5/16/2023,Laptop,Tech,Germany,Berlin,130.32,158.76,109.32,0,23.08,Credit Card,Direct,Unknown,EUR
10294,1,950.0705,-91.2695,2247,Emma Rossi,4/11/2025,Monitor,Tech,Morocco,Casablanca,61.64,1117.73,939.7,0.15,40,Cash,Partner,Unknown,USD
10295,3,1296.459,45.009,1936,Noah Benali,4/22/2023,Mouse,Electronic,Morocco,Casablanca,101.39,480.17,370.29,0.1,39.19,Credit Card,Direct,Unknown,EUR
10296,4,3023.888,196.278,1208,Sara Rossi,1/14/2023,Headphone,Electronic,USA,New York,167.21,795.76,655.73,0.05,37.48,Credit Card,Partner,L. Martin,USD
10297,5,2540.475,476.995,2093,Ali Benali,4/3/2025,Headphone,Electronic,USA,New York,447.88,564.55,318.1,0.1,25.1,Crypto,Online,K. Haddad,MAD
10298,2,960.67,-202.14,2013,Mariam Rossi,8/15/2023,Keyboard,Tech,Germany,Berlin,160.49,565.1,490,0.15,22.32,Cash,Online,M. Lopez,USD
10299,2,959.136,171.006,1941,Maria Haddad,2/10/2025,Laptop,Tech,France,Paris,52.14,599.46,363.46,0.2,9.07,PayPal,Partner,Unknown,USD
10300,5,669.9275,32.9075,2538,Sara Dubois,12/28/2024,Laptop,Gadgets,Morocco,Casablanca,84.76,157.63,109.41,0.15,5.21,Credit Card,Online,Unknown,EUR
10301,2,1616.9,231.62,2938,Fatima Rossi,6/8/2023,Mouse,Electronic,France,Paris,226.21,851,578.96,0.05,1.15,Credit Card,Online,Unknown,USD
10302,3,-1817.808,-3147.968,2337,Leo Rahmani,4/27/2023,Smartphone,Electronic,France,Paris,294.28,-757.42,332.15,0.2,39.43,Credit Card,Partner,Unknown,EUR
10303,3,2014.47,817.27,2169,Lucas Haddad,4/10/2025,Headphone,Electronic,France,Paris,231.87,671.49,318.1,0,11.03,Crypto,Online,A. Johnson,MAD
10304,3,3618.06,762.99,2836,Fatima Khan,6/10/2023,Monitor,Tech,Morocco,Casablanca,0,1206.02,944.67,0,21.06,PayPal,Online,S. Rossi,USD
10305,4,-2564.722,-4345.852,1136,Noah Khan,8/24/2024,Headphone,Tech,Germany,Berlin,275.9,-754.33,368.96,0.15,29.39,PayPal,Direct,K. Haddad,USD
10306,1,771.309,-74.461,2648,John Kowalski,5/11/2025,Headphone,Gadgets,France,Paris,41.6,857.01,762.59,0.1,41.58,Bank Transfer,Retail,L. Martin,USD
